elapsed_s,esp_ms,state,clutch_mode,angle_deg,motor3_pwm,error,motor2_count,target_count,position_error,motor2_pwm,target_step
1452.511,8757969,3,1,-186.3,0,0,1391,1602,211,0,-9
1452.612,8758069,3,1,-186.3,0,0,1391,1602,211,0,-9
1452.711,8758169,3,1,-186.3,0,0,1391,1602,211,0,-9
1452.811,8758269,3,1,-186.3,0,0,1391,1602,211,0,-9
1452.911,8758369,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.011,8758469,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.111,8758569,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.211,8758669,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.313,8758769,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.411,8758869,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.512,8758969,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.612,8759069,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.711,8759169,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.824,8759281,3,1,-186.3,0,0,1391,1602,211,0,-9
1453.911,8759369,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.011,8759469,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.111,8759569,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.212,8759669,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.317,8759769,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.411,8759869,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.514,8759969,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.611,8760069,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.711,8760169,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.811,8760269,3,1,-186.3,0,0,1391,1602,211,0,-9
1454.911,8760369,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.012,8760469,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.111,8760569,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.211,8760669,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.312,8760769,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.411,8760869,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.512,8760969,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.611,8761069,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.711,8761169,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.824,8761281,3,1,-186.3,0,0,1391,1602,211,0,-9
1455.911,8761369,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.011,8761469,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.114,8761569,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.212,8761669,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.312,8761769,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.411,8761869,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.511,8761969,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.611,8762069,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.711,8762169,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.811,8762269,3,1,-186.3,0,0,1391,1602,211,0,-9
1456.911,8762369,3,1,-186.3,0,0,1391,1602,211,0,-9
1457.012,8762469,3,1,-186.3,0,0,1391,1602,211,0,-9
1457.111,8762569,3,1,-186.3,0,0,1391,1602,211,0,-9
1457.211,8762669,3,1,-186.3,0,0,1391,1602,211,0,-9
1457.311,8762769,3,1,-186.3,0,0,1391,1602,211,0,-9
1457.411,8762869,3,1,-186.3,0,0,1391,1602,211,0,-9
1457.524,8762981,2,1,-186.3,0,0,1391,934,-457,70,-10
1457.611,8763069,2,1,-187.7,0,0,1340,934,-406,70,-10
1457.711,8763169,2,1,-190.0,0,0,1267,934,-333,70,-10
1457.811,8763269,2,1,-192.5,0,0,1183,934,-249,70,-10
1457.911,8763369,2,1,-195.5,0,0,1083,934,-149,70,-10
1458.012,8763469,2,1,-198.7,0,0,975,934,-41,70,-10
1458.111,8763569,2,1,-201.9,0,0,869,934,65,0,-10
1458.212,8763669,2,1,-204.2,0,0,792,934,142,0,-10
1458.312,8763769,2,1,-205.6,0,0,745,934,189,0,-10
1458.411,8763869,2,1,-206.0,0,0,732,934,202,0,-10
1458.524,8763981,2,1,-206.0,0,0,732,934,202,0,-10
1458.611,8764069,2,1,-206.0,0,0,732,934,202,0,-10
1458.726,8764181,3,1,-206.0,0,0,732,934,202,0,-10
1458.811,8764269,3,1,-206.0,0,0,732,934,202,0,-10
1458.913,8764369,3,1,-206.0,0,0,732,934,202,0,-10
1459.012,8764469,3,1,-206.0,0,0,732,934,202,0,-10
1459.112,8764569,3,1,-206.0,0,0,732,934,202,0,-10
1459.213,8764669,3,1,-206.0,0,0,732,934,202,0,-10
1459.311,8764769,3,1,-206.0,0,0,732,934,202,0,-10
1459.411,8764869,3,1,-206.0,0,0,732,934,202,0,-10
1459.511,8764969,3,1,-206.0,0,0,732,934,202,0,-10
1459.611,8765069,3,1,-206.0,0,0,732,934,202,0,-10
1459.711,8765169,3,1,-206.0,0,0,732,934,202,0,-10
1459.811,8765269,3,1,-206.0,0,0,732,934,202,0,-10
1459.911,8765369,3,1,-206.0,0,0,732,934,202,0,-10
1460.011,8765469,3,1,-206.0,0,0,732,934,202,0,-10
1460.111,8765569,3,1,-206.0,0,0,732,934,202,0,-10
1460.211,8765669,3,1,-206.0,0,0,732,934,202,0,-10
1460.314,8765769,3,1,-206.0,0,0,732,934,202,0,-10
1460.411,8765869,3,1,-206.0,0,0,732,934,202,0,-10
1460.511,8765969,3,1,-206.0,0,0,732,934,202,0,-10
1460.611,8766069,3,1,-206.0,0,0,732,934,202,0,-10
1460.723,8766181,3,1,-206.0,0,0,732,934,202,0,-10
1460.810,8766269,3,1,-206.0,0,0,732,934,202,0,-10
1460.910,8766369,3,1,-206.0,0,0,732,934,202,0,-10
1461.011,8766469,3,1,-206.0,0,0,732,934,202,0,-10
1461.111,8766569,3,1,-206.0,0,0,732,934,202,0,-10
1461.211,8766669,3,1,-206.0,0,0,732,934,202,0,-10
1461.311,8766769,3,1,-206.0,0,0,732,934,202,0,-10
1461.411,8766869,3,1,-206.0,0,0,732,934,202,0,-10
1461.511,8766969,3,1,-206.0,0,0,732,934,202,0,-10
1461.611,8767069,3,1,-206.0,0,0,732,934,202,0,-10
1461.711,8767169,3,1,-206.0,0,0,732,934,202,0,-10
1461.812,8767269,3,1,-206.0,0,0,732,934,202,0,-10
1461.911,8767369,3,1,-206.0,0,0,732,934,202,0,-10
1462.024,8767481,2,1,-206.0,0,0,731,266,-465,70,-11
1462.111,8767569,2,1,-206.6,0,0,709,266,-443,70,-11
1462.210,8767669,2,1,-208.3,0,0,656,266,-390,70,-11
1462.311,8767769,2,1,-210.4,0,0,584,266,-318,70,-11
1462.410,8767869,2,1,-212.8,0,0,503,266,-237,70,-11
1462.510,8767969,2,1,-215.6,0,0,410,266,-144,70,-11
1462.610,8768069,2,1,-218.6,0,0,310,266,-44,70,-11
1462.710,8768169,2,1,-221.6,0,0,211,266,55,0,-11
1462.811,8768269,2,1,-223.6,0,0,142,266,124,0,-11
1462.910,8768369,2,1,-224.8,0,0,104,266,162,0,-11
1463.023,8768481,2,1,-225.1,0,0,95,266,171,0,-11
1463.110,8768569,2,1,-225.1,0,0,95,266,171,0,-11
1463.212,8768669,2,1,-225.1,0,0,95,266,171,0,-11
1463.323,8768781,3,1,-225.1,0,0,95,266,171,0,-11
1463.410,8768869,3,1,-225.1,0,0,95,266,171,0,-11
1463.512,8768969,3,1,-225.1,0,0,95,266,171,0,-11
1463.610,8769069,3,1,-225.1,0,0,95,266,171,0,-11
1463.710,8769169,3,1,-225.1,0,0,95,266,171,0,-11
1463.810,8769269,3,1,-225.1,0,0,95,266,171,0,-11
1463.910,8769369,3,1,-225.1,0,0,95,266,171,0,-11
1464.010,8769469,3,1,-225.1,0,0,95,266,171,0,-11
1464.110,8769569,3,1,-225.1,0,0,95,266,171,0,-11
1464.211,8769669,3,1,-225.1,0,0,95,266,171,0,-11
1464.311,8769769,3,1,-225.1,0,0,95,266,171,0,-11
1464.410,8769869,3,1,-225.1,0,0,95,266,171,0,-11
1464.511,8769969,3,1,-225.1,0,0,95,266,171,0,-11
1464.610,8770069,3,1,-225.1,0,0,95,266,171,0,-11
1464.711,8770169,3,1,-225.1,0,0,95,266,171,0,-11
1464.810,8770269,3,1,-225.1,0,0,95,266,171,0,-11
1464.911,8770369,3,1,-225.1,0,0,95,266,171,0,-11
1465.010,8770469,3,1,-225.1,0,0,95,266,171,0,-11
1465.110,8770569,3,1,-225.1,0,0,95,266,171,0,-11
1465.214,8770669,3,1,-225.1,0,0,95,266,171,0,-11
1465.323,8770781,3,1,-225.1,0,0,95,266,171,0,-11
1465.410,8770869,3,1,-225.1,0,0,95,266,171,0,-11
1465.511,8770969,3,1,-225.1,0,0,95,266,171,0,-11
1465.610,8771069,3,1,-225.1,0,0,95,266,171,0,-11
1465.710,8771169,3,1,-225.1,0,0,95,266,171,0,-11
1465.810,8771269,3,1,-225.1,0,0,95,266,171,0,-11
1465.910,8771369,3,1,-225.1,0,0,95,266,171,0,-11
1466.010,8771469,3,1,-225.1,0,0,95,266,171,0,-11
1466.112,8771569,3,1,-225.1,0,0,95,266,171,0,-11
1466.212,8771669,3,1,-225.1,0,0,95,266,171,0,-11
1466.310,8771769,3,1,-225.1,0,0,95,266,171,0,-11
1466.410,8771869,3,1,-225.1,0,0,95,266,171,0,-11
1466.511,8771969,3,1,-225.1,0,0,95,266,171,0,-11
1466.610,8772069,3,1,-225.1,0,0,95,266,171,0,-11
1466.712,8772169,3,1,-225.1,0,0,95,266,171,0,-11
1466.810,8772269,3,1,-225.1,0,0,95,266,171,0,-11
1466.910,8772369,3,1,-225.1,0,0,95,266,171,0,-11
1467.010,8772469,3,1,-225.1,0,0,95,266,171,0,-11
1467.110,8772569,3,1,-225.1,0,0,95,266,171,0,-11
1467.210,8772669,3,1,-225.1,0,0,95,266,171,0,-11
1467.323,8772781,3,1,-225.1,0,0,95,266,171,0,-11
1467.410,8772869,3,1,-225.1,0,0,95,266,171,0,-11
1467.510,8772969,3,1,-225.1,0,0,95,266,171,0,-11
1467.611,8773069,3,1,-225.1,0,0,95,266,171,0,-11
1467.710,8773169,3,1,-225.1,0,0,95,266,171,0,-11
1467.810,8773269,3,1,-225.1,0,0,95,266,171,0,-11
1467.910,8773369,3,1,-225.1,0,0,95,266,171,0,-11
1468.011,8773469,3,1,-225.1,0,0,95,266,171,0,-11
1468.111,8773569,3,1,-225.1,0,0,95,266,171,0,-11
1468.210,8773669,3,1,-225.1,0,0,95,266,171,0,-11
1468.311,8773769,3,1,-225.1,0,0,95,266,171,0,-11
1468.410,8773869,3,1,-225.1,0,0,95,266,171,0,-11
1468.510,8773969,3,1,-225.1,0,0,95,266,171,0,-11
1468.610,8774069,3,1,-225.1,0,0,95,266,171,0,-11
1468.710,8774169,3,1,-225.1,0,0,95,266,171,0,-11
1468.810,8774269,3,1,-225.1,0,0,95,266,171,0,-11
1468.910,8774369,3,1,-225.1,0,0,95,266,171,0,-11
1469.010,8774469,3,1,-225.1,0,0,95,266,171,0,-11
1469.111,8774569,3,1,-225.1,0,0,95,266,171,0,-11
1469.210,8774669,3,1,-225.1,0,0,95,266,171,0,-11
1469.322,8774781,3,1,-225.1,0,0,95,266,171,0,-11
1469.410,8774869,3,1,-225.1,0,0,95,266,171,0,-11
1469.512,8774969,3,1,-225.1,0,0,95,266,171,0,-11
1469.610,8775069,3,1,-225.1,0,0,95,266,171,0,-11
1469.711,8775169,3,1,-225.1,0,0,95,266,171,0,-11
1469.810,8775269,3,1,-225.1,0,0,95,266,171,0,-11
1469.910,8775369,3,1,-225.1,0,0,95,266,171,0,-11
1470.011,8775469,3,1,-225.1,0,0,95,266,171,0,-11
1470.123,8775581,2,1,-225.1,0,0,94,-401,-495,70,-12
1470.211,8775669,2,1,-226.2,0,0,56,-401,-457,70,-12
1470.310,8775769,2,1,-228.1,0,0,-7,-401,-394,70,-12
1470.410,8775869,2,1,-230.4,0,0,-84,-401,-317,70,-12
1470.510,8775969,2,1,-233.2,0,0,-176,-401,-225,70,-12
1470.611,8776069,2,1,-236.2,0,0,-278,-401,-123,70,-12
1470.710,8776169,2,1,-239.5,0,0,-388,-401,-13,70,-12
1470.812,8776269,2,1,-242.5,0,0,-489,-401,88,0,-12
1470.910,8776369,2,1,-244.8,0,0,-564,-401,163,0,-12
1471.010,8776469,2,1,-246.3,0,0,-615,-401,214,0,-12
1471.123,8776581,2,1,-247.2,0,0,-645,-401,244,0,-12
1471.211,8776669,2,1,-247.5,0,0,-655,-401,254,0,-12
1471.311,8776769,2,1,-247.5,0,0,-654,-401,253,0,-12
1471.411,8776869,2,1,-247.5,0,0,-654,-401,253,0,-12
1471.510,8776969,2,1,-247.5,0,0,-654,-401,253,0,-12
1471.623,8777081,3,1,-247.5,0,0,-654,-401,253,0,-12
1471.711,8777169,3,1,-247.5,0,0,-654,-401,253,0,-12
1471.810,8777269,3,1,-247.5,0,0,-654,-401,253,0,-12
1471.910,8777369,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.010,8777469,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.110,8777569,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.211,8777669,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.311,8777769,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.410,8777869,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.511,8777969,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.611,8778069,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.716,8778169,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.810,8778269,3,1,-247.5,0,0,-654,-401,253,0,-12
1472.910,8778369,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.010,8778469,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.110,8778569,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.211,8778669,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.310,8778769,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.410,8778869,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.510,8778969,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.623,8779081,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.710,8779169,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.810,8779269,3,1,-247.5,0,0,-654,-401,253,0,-12
1473.910,8779369,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.010,8779469,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.110,8779569,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.213,8779669,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.310,8779769,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.410,8779869,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.510,8779969,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.612,8780069,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.711,8780169,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.811,8780269,3,1,-247.5,0,0,-654,-401,253,0,-12
1474.910,8780369,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.010,8780469,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.110,8780569,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.210,8780669,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.310,8780769,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.410,8780869,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.510,8780969,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.623,8781081,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.710,8781169,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.811,8781269,3,1,-247.5,0,0,-654,-401,253,0,-12
1475.910,8781369,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.010,8781469,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.110,8781569,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.210,8781669,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.310,8781769,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.410,8781869,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.510,8781969,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.610,8782069,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.710,8782169,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.810,8782269,3,1,-247.5,0,0,-654,-401,253,0,-12
1476.910,8782369,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.010,8782469,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.110,8782569,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.210,8782669,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.318,8782769,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.412,8782869,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.510,8782969,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.623,8783081,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.711,8783169,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.810,8783269,3,1,-247.5,0,0,-654,-401,253,0,-12
1477.910,8783369,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.010,8783469,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.109,8783569,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.209,8783669,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.312,8783769,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.410,8783869,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.510,8783969,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.610,8784069,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.710,8784169,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.810,8784269,3,1,-247.5,0,0,-654,-401,253,0,-12
1478.909,8784369,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.012,8784469,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.110,8784569,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.209,8784669,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.312,8784769,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.410,8784869,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.512,8784969,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.623,8785081,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.710,8785169,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.810,8785269,3,1,-247.5,0,0,-654,-401,253,0,-12
1479.909,8785369,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.009,8785469,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.110,8785569,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.211,8785669,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.310,8785769,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.410,8785869,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.510,8785969,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.610,8786069,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.710,8786169,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.815,8786269,3,1,-247.5,0,0,-654,-401,253,0,-12
1480.910,8786369,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.010,8786469,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.110,8786569,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.209,8786669,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.309,8786769,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.410,8786869,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.509,8786969,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.623,8787081,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.709,8787169,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.810,8787269,3,1,-247.5,0,0,-654,-401,253,0,-12
1481.909,8787369,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.010,8787469,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.109,8787569,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.209,8787669,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.310,8787769,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.409,8787869,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.515,8787969,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.611,8788069,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.710,8788169,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.815,8788269,3,1,-247.5,0,0,-654,-401,253,0,-12
1482.910,8788369,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.009,8788469,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.109,8788569,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.211,8788669,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.310,8788769,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.409,8788869,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.512,8788969,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.622,8789081,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.710,8789169,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.810,8789269,3,1,-247.5,0,0,-654,-401,253,0,-12
1483.910,8789369,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.010,8789469,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.110,8789569,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.210,8789669,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.310,8789769,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.410,8789869,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.511,8789969,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.610,8790069,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.710,8790169,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.809,8790269,3,1,-247.5,0,0,-654,-401,253,0,-12
1484.909,8790369,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.010,8790469,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.109,8790569,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.209,8790669,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.310,8790769,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.409,8790869,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.510,8790969,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.622,8791081,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.723,8791169,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.813,8791269,3,1,-247.5,0,0,-654,-401,253,0,-12
1485.910,8791369,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.009,8791469,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.109,8791569,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.209,8791669,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.309,8791769,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.409,8791869,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.509,8791969,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.610,8792069,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.710,8792169,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.810,8792269,3,1,-247.5,0,0,-654,-401,253,0,-12
1486.910,8792369,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.010,8792469,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.109,8792569,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.209,8792669,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.310,8792769,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.409,8792869,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.510,8792969,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.622,8793081,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.715,8793169,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.815,8793269,3,1,-247.5,0,0,-654,-401,253,0,-12
1487.911,8793369,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.016,8793469,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.110,8793569,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.209,8793669,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.309,8793769,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.409,8793869,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.509,8793969,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.610,8794069,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.709,8794169,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.809,8794269,3,1,-247.5,0,0,-654,-401,253,0,-12
1488.917,8794369,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.009,8794469,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.109,8794569,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.209,8794669,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.309,8794769,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.409,8794869,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.509,8794969,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.622,8795081,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.709,8795169,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.809,8795269,3,1,-247.5,0,0,-654,-401,253,0,-12
1489.909,8795369,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.009,8795469,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.109,8795569,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.209,8795669,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.310,8795769,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.409,8795869,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.509,8795969,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.609,8796069,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.712,8796169,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.809,8796269,3,1,-247.5,0,0,-654,-401,253,0,-12
1490.911,8796369,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.009,8796469,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.109,8796569,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.209,8796669,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.310,8796769,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.409,8796869,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.509,8796969,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.623,8797081,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.709,8797169,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.810,8797269,3,1,-247.5,0,0,-654,-401,253,0,-12
1491.910,8797369,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.009,8797469,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.109,8797569,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.209,8797669,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.310,8797769,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.410,8797869,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.511,8797969,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.609,8798069,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.709,8798169,3,1,-247.5,0,0,-654,-401,253,0,-12
1492.810,8798269,3,1,-247.5,0,0,-654,-401,253,0,-12
